HOUSEHOLD_ID,IN_TPB,IN_BMC,HOME_STATE_FIPS,HOME_STATE_PUMA,AREA_TYPE,HOME_STATE_COUNTY_FIPS,HOME_TRACT_FIPS,HOME_TPB_TAZ,HOME_BMC_TAZ,HOME_TYPE,MPO_HOME_TYPE,HOME_OWNERSHIP,MPO_HOME_OWNERSHIP,HHSIZE,NUMSTUDENTS,NUMDRIVERS,NUMWORKERS,NUMDISABILITIES,NUMVEHICLE,NUMVEHICLE_TRANSPONDER,NUMBICYCLE,HH_INCOME_DETAILED,MPO_HH_INCOME_DETAILED,HH_INCOME_BROAD,MPO_HH_INCOME_BROAD,TDATE_STRING,TDATE_DOW,HHTRIPS,PACKAGE_DELIVERED,FOOD_DELIVERED,SERVICE_DELIVERED,WTHHFIN,HOME_OWNERSHIP_IMP,HH_INCOME_DETAILED_IMP,NUMDISABILITIES_IMP
180163151,1,0,51,51_59307,1,51059,482202,1730,-9,3,3,1,1,1,0,1,1,0,1,1,0,5,6,2,2,2018-05-16,3,3,0,0,0,93,0,1,0
180163213,1,0,51,51_59306,0,51059,420201,2008,-9,1,1,1,1,2,0,2,0,0,2,2,0,6,7,2,2,2018-07-31,2,4,0,0,0,180,0,0,1
180163219,1,1,24,24_01201,13,24003,740900,3045,485,2,-9,2,-9,2,0,2,2,0,1,1,2,5,-9,2,-9,2018-06-01,5,6,0,0,0,202.25203641,0,0,0
180163229,1,1,24,24_00301,0,24021,767500,2862,2847,1,1,1,1,2,1,2,1,0,4,3,0,7,8,2,2,2018-01-26,5,11,1,0,0,135,0,0,0
180163232,1,1,24,24_00400,11,24013,506101,3246,982,1,-9,1,-9,5,4,2,2,0,3,3,1,7,-9,2,-9,2018-10-05,5,12,1,1,0,35.23538444,0,0,0
180163242,1,0,51,51_51087,2,51061,930302,3633,-9,1,1,1,1,1,0,1,0,0,2,0,0,6,7,2,2,2018-10-01,1,4,0,0,0,98,0,0,0
180163318,1,0,51,51_51255,1,51510,201900,1594,-9,2,2,2,2,2,0,2,2,0,1,0,0,7,8,2,2,2018-06-07,4,11,0,0,0,72,0,0,0
180163387,1,1,24,24_01102,0,24033,807408,898,2298,2,2,1,1,2,0,2,1,0,1,1,0,8,9,2,2,2018-03-08,4,8,0,0,1,193,0,0,0
180163429,1,1,11,11_00105,1,11001,004202,47,1446,3,4,1,1,2,0,2,0,0,0,0,2,7,8,2,2,2018-04-03,2,0,1,1,0,121,0,0,0
180163430,1,1,24,24_01101,1,24033,805908,973,2373,3,5,2,2,1,0,1,1,0,1,0,0,5,6,2,2,2018-02-06,2,6,0,0,0,66,0,0,0
180163450,1,0,51,51_59308,0,51059,471000,1925,-9,2,2,2,2,1,1,1,1,0,1,1,0,4,5,1,1,2018-05-25,5,5,1,0,1,174,0,0,0
180163472,1,1,24,24_01006,0,24031,701420,587,1987,3,5,2,2,1,0,0,0,0,0,0,0,4,5,1,1,2018-04-20,5,0,0,0,0,245,0,0,0
180163474,1,1,24,24_00301,0,24021,751702,2876,2861,1,1,1,1,2,0,2,0,0,2,0,0,6,7,2,2,2018-05-09,3,13,0,0,0,135,0,0,0
180163490,1,1,24,24_01101,1,24033,806000,969,2369,1,1,1,1,1,0,0,0,0,0,0,0,4,5,1,1,2018-03-27,2,5,0,0,0,29,0,0,0
180163496,1,0,51,51_59304,0,51059,422000,2111,-9,3,5,1,1,2,0,2,0,0,2,1,0,8,9,2,2,2018-03-26,1,0,1,0,0,242,0,0,0
180163509,1,0,51,51_51087,0,51061,930705,3646,-9,2,2,1,1,4,1,2,1,0,2,0,4,5,6,2,2,2018-06-13,3,3,0,0,0,108,0,0,0
180163523,1,1,24,24_01202,13,24003,731311,3068,454,1,-9,1,-9,2,0,2,1,0,1,0,2,6,-9,2,-9,2018-10-15,1,3,1,0,0,231.05485801,0,0,0
180163527,1,1,11,11_00105,1,11001,007200,365,1764,3,5,2,2,1,0,1,1,0,1,0,1,1,2,1,1,2018-06-21,4,5,0,0,0,155,0,0,0
180163542,1,1,11,11_00101,0,11001,000400,75,1474,1,1,1,1,2,0,2,0,0,2,0,1,8,10,2,2,2018-04-13,5,8,1,0,1,157,0,0,0
180163558,1,1,24,24_01007,1,24031,701701,617,2017,1,1,2,2,5,3,2,2,0,1,1,3,8,9,2,2,2018-07-25,3,6,1,0,1,206,0,0,0
180163562,1,1,24,24_01102,0,24033,800411,1174,2574,1,1,1,1,1,0,1,1,0,1,0,0,6,7,2,2,2018-03-23,5,2,0,0,0,143,0,0,0
180163569,1,1,11,11_00102,0,11001,002102,247,1646,2,2,1,1,4,1,2,0,0,6,1,1,7,8,2,2,2018-07-24,2,5,0,0,0,200,0,0,0
180163575,1,1,11,11_00105,1,11001,010600,206,1605,3,5,2,2,1,1,1,1,0,0,0,0,2,3,1,1,2018-04-26,4,2,1,0,0,156,0,0,0
180163632,1,0,51,51_51244,0,51153,901306,2700,-9,1,1,3,4,1,0,1,0,0,1,0,0,8,10,2,2,2018-03-19,1,4,0,0,0,219,0,1,0
180163646,1,1,24,24_01001,1,24031,701317,499,1899,1,1,1,1,2,0,2,2,0,2,2,2,8,10,2,2,2018-08-31,5,6,0,0,0,64,0,0,0
180163665,1,1,24,24_01003,1,24031,700816,752,2152,2,2,2,2,2,1,1,1,0,1,1,0,7,8,2,2,2018-04-03,2,15,0,0,0,56,0,0,0
180163716,1,1,24,24_00400,11,24013,505207,3270,1057,2,-9,2,-9,1,0,1,1,0,1,1,0,5,-9,2,-9,2018-10-09,2,6,0,0,0,22.296725903,0,1,0
180163738,1,0,51,51_51244,0,51153,901233,2696,-9,1,1,1,1,2,0,2,2,1,1,1,0,8,10,2,2,2018-07-25,3,8,1,0,0,177,0,1,0
180163804,1,0,51,51_51087,0,51061,930403,3635,-9,1,1,1,1,2,0,2,2,0,4,2,2,8,10,2,2,2018-10-15,1,4,0,0,0,251,0,0,0
180163838,1,0,51,51_51115,0,51179,010214,3474,-9,1,1,1,1,2,0,2,2,0,2,1,0,7,8,2,2,2018-02-20,2,13,0,0,0,200,0,0,0
180163883,1,0,51,51_51245,0,51153,901702,2648,-9,1,1,1,1,5,3,2,1,1,2,2,0,5,6,2,2,2018-02-16,5,13,1,0,0,305,0,1,0
180163936,1,1,24,24_01004,0,24031,706011,704,2104,1,1,1,1,1,0,1,0,0,1,0,0,5,6,2,2,2018-02-09,5,2,1,0,0,235,0,0,0
180163950,1,1,24,24_01101,1,24033,806000,974,2374,3,5,2,2,2,0,2,2,0,1,0,0,6,7,2,2,2018-06-06,3,7,0,0,0,77,0,0,0
180163976,1,1,24,24_01105,0,24033,800401,1161,2561,1,1,1,1,1,0,1,1,0,1,0,1,8,9,2,2,2018-06-14,4,8,1,0,0,157,0,0,0
180163978,1,1,24,24_01204,12,24003,706301,3102,548,3,-9,2,-9,1,0,1,1,0,1,1,0,5,-9,2,-9,2018-02-12,1,4,0,0,0,77.582609663,0,0,0
180163996,1,1,24,24_00400,12,24013,507704,3241,1007,1,-9,1,-9,3,1,2,2,0,2,0,0,7,-9,2,-9,2018-10-01,1,13,0,0,0,53.708804751,0,0,0
180164000,1,1,11,11_00104,0,11001,009904,327,1726,3,4,1,1,1,0,1,1,0,1,0,0,6,7,2,2,2018-05-17,4,2,0,0,0,111,0,0,0
180164043,1,1,11,11_00105,1,11001,011000,385,1784,3,5,1,1,1,0,1,1,0,1,1,1,8,9,2,2,2018-03-05,1,6,1,0,0,156,0,0,0
180164063,1,1,11,11_00102,0,11001,002101,127,1526,2,2,1,1,2,0,2,2,0,2,2,0,8,9,2,2,2018-06-04,1,9,1,0,1,94,0,0,0
180164092,1,1,24,24_01102,0,24033,800106,1203,2603,2,2,1,1,1,0,1,1,0,1,0,1,5,6,2,2,2018-02-08,4,4,0,0,0,143,0,0,0
180164127,1,0,24,24_01500,0,24009,861004,3324,-9,1,1,1,1,5,3,2,1,0,2,1,2,8,9,2,2,2018-02-15,4,35,0,0,0,288,0,0,0
180164172,1,1,24,24_00301,0,24021,752302,2943,2928,1,1,1,1,1,0,1,1,0,8,5,2,7,8,2,2,2018-04-16,1,11,0,0,1,136,0,0,0
180164188,1,0,51,51_59305,1,51059,461602,1817,-9,3,5,2,2,1,0,1,1,0,0,0,0,7,8,2,2,2018-04-12,4,4,0,0,0,98,0,0,0
180164205,1,0,51,51_51255,1,51510,200404,1551,-9,2,2,2,2,2,0,2,2,0,1,1,2,8,9,2,2,2018-02-09,5,6,0,0,0,71,0,1,0
180164220,1,1,24,24_01104,0,24033,803001,1044,2444,1,1,1,1,2,0,2,0,0,2,0,0,7,8,2,2,2018-05-30,3,5,0,0,0,189,0,0,0
180164256,1,0,51,51_59305,0,51059,481500,1766,-9,1,1,1,1,5,3,2,3,0,3,3,2,7,8,2,2,2018-04-20,5,15,0,0,1,481,1,0,0
180164257,1,0,51,51_59302,1,51059,415401,2073,-9,3,3,2,2,4,2,1,1,0,1,0,0,4,5,1,1,2018-08-22,3,2,0,0,1,518,0,1,1
180164258,1,1,24,24_01203,12,24003,731307,3068,459,2,-9,1,-9,1,0,1,1,0,1,1,1,5,-9,2,-9,2018-07-11,3,4,0,0,0,36.146854639,0,0,0
180164328,1,0,51,51_51246,0,51153,901226,2690,-9,1,1,1,1,3,0,3,1,0,2,1,2,5,6,2,2,2018-06-20,3,6,0,0,1,237,0,0,0
180164408,1,0,51,51_01302,4,51013,103402,1507,-9,3,5,2,2,1,0,1,1,0,1,0,0,7,8,2,2,2018-11-01,4,2,0,0,0,32,0,0,0
180164421,1,1,24,24_01203,12,24003,730901,3088,535,1,-9,1,-9,2,0,2,0,0,2,2,2,6,-9,2,-9,2018-09-13,4,6,0,0,0,34.968156706,0,0,0
180164431,1,0,51,51_59303,0,51059,432401,2133,-9,1,1,2,2,7,4,4,3,0,4,1,3,8,10,2,2,2018-02-15,4,31,1,0,0,535,0,0,0
180164444,1,1,24,24_01003,1,24031,700817,733,2133,3,5,2,2,2,0,2,2,0,1,0,0,5,6,2,2,2018-05-23,3,13,1,0,0,98,0,0,0
180164454,1,1,24,24_01106,0,24033,800707,1266,2666,1,1,1,1,1,1,1,1,0,1,0,0,4,5,1,1,2018-07-17,2,8,1,0,0,112,0,0,0
180164524,1,1,11,11_00102,1,11001,003200,167,1566,2,2,1,1,1,0,1,1,0,1,0,0,5,6,2,2,2018-07-03,2,1,0,0,0,165,0,0,0
180164593,1,1,11,11_00105,1,11001,005500,49,1448,2,2,1,1,2,0,2,1,0,1,1,2,8,10,2,2,2018-01-18,4,8,1,0,0,115,0,0,0
180164614,1,0,51,51_10702,0,51107,611900,2414,-9,2,2,1,1,2,0,2,1,0,2,2,2,8,10,2,2,2018-05-24,4,26,1,0,0,139,0,0,0
180164622,1,0,51,51_51115,0,51179,010108,3490,-9,1,1,1,1,2,0,2,1,0,4,2,0,8,10,2,2,2018-04-24,2,8,0,0,0,200,0,0,0
180164726,1,0,51,51_51245,0,51153,901403,2593,-9,3,4,2,2,5,1,2,2,0,1,0,2,5,6,2,2,2018-03-30,5,12,0,0,0,430,0,0,0
180164730,1,0,51,51_51246,0,51153,900801,2784,-9,2,2,1,1,2,0,2,2,0,2,2,2,8,10,2,2,2018-10-15,1,4,1,0,1,138,0,0,0
180164754,1,1,11,11_00104,0,11001,009811,334,1733,3,4,2,2,1,0,1,0,0,0,0,0,2,3,1,1,2018-01-31,3,4,0,0,0,111,0,1,0
180164778,1,1,24,24_01105,1,24033,800515,1224,2624,2,2,1,1,2,1,1,1,0,2,2,0,7,8,2,2,2018-06-11,1,4,1,0,0,51,0,0,0
180164807,1,0,51,51_59305,1,51059,480203,1847,-9,3,5,2,2,1,0,1,1,0,1,1,2,6,7,2,2,2018-03-07,3,5,1,0,0,98,0,0,0
180164936,1,0,51,51_01301,5,51013,101603,1473,-9,3,5,2,2,1,0,1,1,1,1,0,0,6,7,2,2,2018-01-31,3,2,0,0,0,78,0,0,0
180164942,1,0,51,51_01302,3,51013,102500,1490,-9,3,5,2,2,2,0,2,2,0,2,2,2,5,6,2,2,2018-10-30,2,12,0,0,0,51,0,0,0
180164966,1,1,24,24_01007,0,24031,702700,630,2030,1,1,1,1,1,0,1,0,0,1,0,0,2,3,1,1,2018-04-19,4,6,0,0,0,160,0,1,0
180164990,1,0,51,51_51246,1,51153,900802,2789,-9,3,4,2,2,2,0,2,0,2,0,0,0,1,2,1,1,2018-07-11,3,0,0,0,0,61,0,0,0
180165009,1,0,54,54_00400,0,54037,972702,3673,-9,1,1,1,1,1,0,1,0,0,2,0,3,6,7,2,2,2018-09-24,1,6,1,0,1,133,0,1,0
180165021,1,1,24,24_00902,13,24027,601104,2997,1346,1,-9,1,-9,3,1,3,3,0,4,3,3,8,-9,2,-9,2018-02-13,2,13,0,0,0,184.19732514,0,0,0
180165022,1,1,24,24_00902,13,24027,601201,2999,1355,2,-9,1,-9,1,0,1,1,0,1,0,0,4,-9,1,-9,2018-04-12,4,1,0,0,0,143.84201521,0,0,0
180165051,1,1,24,24_01007,1,24031,702601,625,2025,3,5,2,2,1,0,0,0,1,0,0,0,1,1,1,1,2018-02-13,2,1,0,0,0,108,0,0,0
180165129,1,1,24,24_01105,0,24033,800409,1149,2549,1,1,1,1,3,1,2,2,0,3,0,1,8,9,2,2,2018-08-21,2,6,0,0,0,306,0,0,0
180165171,1,0,24,24_01500,0,24009,860200,3301,-9,1,1,1,1,4,2,3,1,0,2,2,2,8,9,2,2,2018-05-15,2,4,0,0,0,165,1,1,0
180165202,1,0,51,51_51246,0,51153,901011,2727,-9,1,1,1,1,1,0,1,1,0,1,1,0,6,7,2,2,2018-09-10,1,4,0,0,0,131,0,0,0
180165206,1,1,11,11_00101,0,11001,000702,76,1475,3,5,2,2,2,0,2,2,0,1,0,2,6,7,2,2,2018-05-29,2,6,0,1,0,104,0,0,0
180165256,1,1,24,24_00901,12,24027,605602,2982,1301,3,-9,1,-9,1,0,1,1,0,2,2,1,8,-9,2,-9,2018-03-05,1,4,0,0,0,55.816538898,0,0,0
180165270,1,0,51,51_51246,0,51153,901203,2742,-9,1,1,1,1,2,1,2,2,0,2,2,0,7,8,2,2,2018-05-25,5,10,0,0,0,138,0,0,0
180165277,1,1,11,11_00105,1,11001,003700,175,1574,2,2,2,2,2,0,2,2,0,0,0,1,7,8,2,2,2018-04-30,1,4,0,0,0,122,0,0,0
180165299,1,0,51,51_51255,1,51510,200404,1551,-9,2,2,1,1,2,0,2,2,0,1,1,0,8,9,2,2,2018-01-22,1,6,0,0,0,72,0,0,0
180165301,1,0,51,51_59309,0,51059,491102,1699,-9,1,1,1,1,1,0,1,1,1,1,0,0,2,3,1,1,2018-01-25,4,4,0,0,0,159,0,0,0
180165303,1,0,51,51_51115,0,51179,010211,3475,-9,1,1,1,1,2,0,2,2,0,2,2,1,8,10,2,2,2018-04-05,4,6,1,0,0,200,0,0,0
180165323,1,0,24,24_01600,1,24017,850706,3192,-9,2,2,2,2,2,0,2,0,0,1,0,0,6,7,2,2,2018-06-01,5,8,0,0,0,47,1,1,0
180165352,1,0,51,51_51244,0,51153,901417,2461,-9,1,1,1,1,2,0,2,0,0,3,2,0,7,8,2,2,2018-05-08,2,13,0,0,0,177,0,0,0
180165382,1,1,24,24_01101,1,24033,807200,981,2381,3,3,2,2,1,1,1,1,0,0,0,1,7,8,2,2,2018-04-06,5,6,0,0,0,65,0,0,0
180165389,1,1,24,24_01003,1,24031,700817,732,2132,3,5,2,2,2,1,2,2,0,2,2,3,7,8,2,2,2018-07-20,5,5,0,1,0,98,0,0,0
180165395,1,0,51,51_10702,0,51107,611009,2256,-9,1,1,1,1,3,1,3,3,0,3,3,1,8,10,2,2,2018-07-30,1,10,0,0,0,167,0,0,1
180165407,1,1,24,24_01203,12,24003,730901,3088,535,2,-9,3,-9,5,3,2,2,0,2,1,2,5,-9,2,-9,2018-03-22,4,15,1,0,0,239.6236071,0,0,0
180165459,1,1,24,24_01101,1,24033,806400,979,2379,1,1,1,1,2,0,2,2,0,2,1,1,8,10,2,2,2018-05-11,5,5,0,0,0,34,0,0,0
180165477,1,0,51,51_51246,0,51153,901008,2786,-9,1,1,1,1,4,2,2,2,0,3,1,2,8,10,2,2,2018-06-21,4,13,1,0,0,307,0,1,0
180165503,1,1,24,24_01101,1,24033,806000,974,2374,1,1,1,1,3,1,3,3,0,4,3,0,5,6,2,2,2018-07-23,1,17,0,0,0,46,0,1,0
180165508,1,0,51,51_01301,5,51013,101603,1473,-9,3,5,2,2,2,0,2,2,0,0,0,0,8,9,2,2,2018-07-17,2,4,0,0,0,69,0,0,0
180165586,1,0,54,54_00400,0,54037,972201,3668,-9,1,1,1,1,3,0,3,3,0,2,1,5,8,10,2,2,2018-09-18,2,5,1,0,0,192,0,0,0
180165600,1,1,24,24_01105,0,24033,803607,1133,2533,1,1,1,1,2,0,2,0,0,3,1,2,6,7,2,2,2018-02-05,1,8,1,0,0,157,0,0,0
180165613,1,0,51,51_59303,0,51059,431001,2140,-9,3,4,1,1,1,0,1,1,0,1,0,1,3,4,1,1,2018-09-20,4,4,0,0,0,284,0,0,0
180165644,1,1,24,24_01105,0,24033,800606,1275,2675,2,2,1,1,2,0,2,0,0,1,0,0,8,10,2,2,2018-05-03,4,0,0,0,0,157,0,1,0
180165712,1,1,24,24_01104,1,24033,803519,1092,2492,2,2,1,1,2,1,2,1,0,2,0,1,6,7,2,2,2018-03-09,5,2,0,0,0,76,0,0,0
180165716,1,1,24,24_01104,0,24033,803524,1091,2491,2,2,1,1,3,1,3,2,0,2,1,0,7,8,2,2,2018-05-07,1,16,0,0,0,252,0,0,0
180165785,1,0,51,51_01302,3,51013,102200,1540,-9,1,1,2,2,3,1,2,1,0,1,0,0,3,4,1,1,2018-11-01,4,2,0,0,0,76,0,0,0
180165787,1,1,24,24_01002,1,24031,700310,428,1828,2,2,1,1,4,2,2,2,0,2,2,2,8,10,2,2,2018-06-13,3,14,1,0,0,130,0,0,0
180165813,1,1,11,11_00102,0,11001,001702,123,1522,1,1,1,1,4,2,2,2,0,1,1,0,8,9,2,2,2018-08-24,5,18,0,0,1,199,0,1,0
180165834,1,0,51,51_01302,4,51013,103501,1492,-9,3,5,2,2,3,0,2,3,0,0,0,0,7,8,2,2,2018-04-30,1,9,1,0,0,59,0,0,0
180165897,1,1,24,24_01004,1,24031,704803,637,2037,2,2,1,1,1,0,1,1,0,1,1,1,8,10,2,2,2018-08-24,5,6,0,0,0,74,0,0,0
180165981,1,1,24,24_01004,1,24031,701214,681,2081,3,4,2,2,2,0,2,2,0,2,1,0,6,7,2,2,2018-06-06,3,5,0,0,0,82,0,0,0
180166039,1,1,24,24_01107,1,24033,801404,776,2176,1,1,2,2,4,3,1,0,1,0,0,2,5,6,2,2,2018-07-25,3,12,0,0,0,60,0,0,0
180166096,1,0,24,24_01500,0,24009,860102,3304,-9,1,1,1,1,2,0,2,2,0,4,1,0,5,6,2,2,2018-03-16,5,15,1,1,0,107,0,1,0
180166104,1,1,24,24_00302,0,24021,751001,2933,2918,2,2,1,1,2,0,2,2,0,2,2,0,6,7,2,2,2018-05-31,4,4,0,0,0,132,0,0,0
180166108,1,1,24,24_01003,1,24031,701004,719,2119,2,2,2,2,2,0,2,2,0,3,3,2,7,8,2,2,2018-03-05,1,7,0,0,0,56,0,0,0
180166134,1,0,51,51_59309,0,51059,491502,1659,-9,1,1,1,1,3,0,3,2,0,4,2,0,8,10,2,2,2018-01-24,3,16,1,0,0,264,0,0,0
180166136,1,1,11,11_00104,1,11001,007406,355,1754,3,5,2,2,4,1,3,1,0,0,0,0,3,4,1,1,2018-10-02,2,10,0,0,1,185,0,0,0
180166167,1,0,24,24_01600,0,24017,850904,3170,-9,1,1,1,1,2,0,2,0,1,2,0,0,4,5,1,1,2018-04-26,4,6,0,0,0,125,0,0,0
180166182,1,0,51,51_01301,5,51013,101701,1478,-9,3,5,1,1,1,0,1,1,0,1,0,0,7,8,2,2,2018-05-08,2,4,0,0,0,78,0,0,0
180166189,1,0,51,51_51246,0,51153,901009,2736,-9,1,1,1,1,1,0,1,0,0,1,1,0,5,6,2,2,2018-06-21,4,3,1,0,0,131,0,1,0
180166219,1,0,51,51_10702,0,51107,611900,2414,-9,1,1,1,1,7,5,2,1,0,2,2,2,8,9,2,2,2018-07-02,1,40,0,0,0,308,0,0,0
180166233,1,1,24,24_01201,11,24003,740701,3044,488,3,-9,1,-9,2,1,2,2,0,2,1,0,5,-9,2,-9,2018-05-22,2,7,0,0,0,35.952385844,0,0,0
180166246,1,0,51,51_59306,0,51059,432800,2118,-9,2,2,1,1,1,0,1,0,0,1,1,0,6,7,2,2,2018-05-02,3,2,0,0,0,150,0,0,0
180166265,1,0,51,51_59305,0,51059,460100,1892,-9,1,1,1,1,2,0,2,2,0,3,3,2,8,10,2,2,2018-07-26,4,11,1,0,0,164,0,0,0
180166295,1,0,51,51_01302,4,51013,103501,1492,-9,3,5,1,1,1,0,1,1,0,1,1,1,8,10,2,2,2018-03-27,2,4,1,0,0,31,0,0,0
180166315,1,0,51,51_51246,0,51153,900410,2733,-9,1,1,1,1,1,0,1,1,0,1,1,1,6,7,2,2,2018-02-28,3,8,1,0,0,131,0,0,0
180166332,1,0,51,51_59302,0,51059,415300,2072,-9,2,2,1,1,3,0,3,0,0,2,0,0,5,6,2,2,2018-05-30,3,8,1,0,0,336,0,0,0
180166385,1,0,51,51_10701,0,51107,611205,2367,-9,2,2,1,1,2,1,2,1,0,2,0,1,4,5,1,1,2018-10-03,3,3,0,0,0,122,0,1,0
180166387,1,1,24,24_01105,0,24033,803608,1124,2524,1,1,1,1,1,0,1,1,0,3,0,0,6,7,2,2,2018-06-25,1,2,0,0,0,156,0,0,0
180166434,1,1,24,24_01003,1,24031,700829,748,2148,1,1,1,1,2,0,2,0,0,2,2,0,6,7,2,2,2018-09-21,5,8,1,0,0,56,0,1,0
180166442,1,0,51,51_59306,0,51059,431400,2137,-9,1,1,1,1,2,0,2,2,0,2,1,0,8,10,2,2,2018-05-15,2,6,1,0,0,181,0,0,0
180166453,1,1,24,24_01105,0,24033,800409,1149,2549,1,1,1,1,4,2,4,2,0,4,1,2,6,7,2,2,2018-08-01,3,7,0,0,0,349,0,0,0
180166455,1,1,24,24_01005,0,24031,703216,539,1939,3,4,1,1,2,0,1,1,1,1,1,0,2,3,1,1,2018-04-13,5,8,1,0,0,208,0,0,0
180166459,1,1,24,24_01003,0,24031,701004,721,2121,2,2,1,1,1,0,1,1,0,2,0,0,5,6,2,2,2018-01-29,1,0,0,0,0,196,0,0,0
180166483,1,1,11,11_00105,0,11001,004002,180,1579,3,4,2,2,2,0,2,2,0,0,0,3,8,9,2,2,2018-02-12,1,9,0,0,0,117,0,0,0
180166495,1,1,24,24_01102,0,24033,807408,898,2298,1,1,1,1,2,1,2,2,0,1,1,1,6,7,2,2,2018-03-05,1,6,0,0,0,137,0,0,0
180166568,1,1,24,24_01105,1,24033,800519,1222,2622,1,1,1,1,2,0,1,1,0,1,1,0,7,8,2,2,2018-01-31,3,5,0,0,0,51,0,0,0
180166571,1,1,24,24_01105,1,24033,800516,1223,2623,1,1,1,1,1,0,1,0,0,2,2,2,4,5,1,1,2018-05-08,2,5,0,0,1,51,0,0,0
180166590,1,1,24,24_01004,1,24031,705602,639,2039,3,5,1,1,1,0,1,1,0,1,1,1,8,9,2,2,2018-03-29,4,2,0,0,1,91,0,0,0
180166607,1,0,51,51_59309,0,51059,490103,1686,-9,1,1,1,1,4,0,4,4,0,4,1,2,6,7,2,2,2018-03-14,3,11,1,0,0,273,0,0,0
180166623,1,1,24,24_01102,0,24033,806710,1184,2584,2,2,2,2,1,1,1,1,0,1,0,0,3,4,1,1,2018-05-16,3,3,0,0,0,143,0,0,0
180166639,1,1,11,11_00103,1,11001,008802,274,1673,2,2,1,1,4,2,2,1,0,1,1,1,8,10,2,2,2018-08-28,2,22,1,0,0,196,0,0,0
180166640,1,0,51,51_59308,0,51059,470900,1922,-9,1,1,2,2,3,0,3,2,0,2,1,1,7,8,2,2,2018-06-05,2,7,0,0,0,311,0,0,0
180166653,1,1,24,24_01001,0,24031,700604,400,1800,1,1,1,1,2,0,2,1,0,2,2,3,8,10,2,2,2018-08-02,4,9,1,0,1,190,0,0,0
180166701,1,1,11,11_00102,1,11001,002802,155,1554,3,5,2,2,1,0,1,1,0,0,0,0,5,6,2,2,2018-04-20,5,3,0,0,0,138,0,0,0
180166733,1,0,51,51_59304,0,51059,492000,1623,-9,1,1,1,1,2,0,2,0,1,2,0,0,8,10,2,2,2018-02-07,3,4,0,0,0,133,0,1,0
180166753,1,0,51,51_51245,1,51683,910402,2627,-9,1,1,1,1,4,2,4,3,0,4,0,2,8,9,2,2,2018-02-14,3,6,0,0,0,162,0,0,0
180166759,1,0,51,51_59302,0,51059,422301,2052,-9,2,2,1,1,1,0,1,0,0,1,0,0,5,6,2,2,2018-02-05,1,3,0,0,0,164,0,0,0
180166785,1,0,51,51_59303,1,51059,440502,1628,-9,2,2,2,2,4,2,2,2,0,2,0,2,8,9,2,2,2018-02-01,4,16,0,0,0,108,0,0,0
180166795,1,1,24,24_00301,0,24021,752101,2904,2889,1,1,1,1,4,2,2,2,0,3,0,1,8,9,2,2,2018-03-12,1,13,0,0,0,188,0,0,0
180166823,1,1,11,11_00102,0,11001,002202,129,1528,2,2,1,1,3,1,2,2,0,2,1,2,7,8,2,2,2018-03-21,3,8,0,0,0,141,0,0,0
180166841,1,0,51,51_01302,4,51013,103602,1502,-9,3,5,2,2,2,0,1,1,0,0,0,2,7,8,2,2,2018-10-29,1,9,0,0,0,40,0,0,0
180166856,1,0,51,51_10701,0,51107,611202,2360,-9,1,1,2,2,4,2,2,2,0,2,2,2,6,7,2,2,2018-10-18,4,8,0,0,0,225,0,1,0
180166870,1,0,51,51_01302,4,51013,103402,1501,-9,3,5,1,1,1,0,1,1,0,1,0,0,8,9,2,2,2018-12-12,3,6,0,0,0,32,0,0,0
180166886,1,1,24,24_01204,11,24003,706500,3090,540,3,-9,2,-9,2,0,2,1,0,1,0,0,3,-9,1,-9,2018-10-22,1,4,0,0,0,65.894884079,0,0,0
180166908,1,1,24,24_01003,1,24031,700905,697,2097,1,1,1,1,5,3,2,2,0,2,2,2,8,9,2,2,2018-05-17,4,37,0,0,0,135,0,0,0
180166915,1,0,51,51_01302,4,51013,103502,1504,-9,2,2,2,2,3,0,3,3,0,0,0,0,8,9,2,2,2018-11-07,3,2,0,0,0,58,0,0,0
180166923,1,1,24,24_01201,11,24003,740701,3044,488,3,-9,1,-9,1,1,1,1,0,1,1,0,8,-9,2,-9,2018-06-07,4,2,0,0,0,37.164259929,0,0,0
180166947,1,0,51,51_01302,3,51013,102200,1540,-9,2,2,1,1,2,0,2,2,0,2,0,0,4,5,1,1,2018-10-24,3,4,0,0,0,37,0,1,0
180167000,1,1,11,11_00102,0,11001,002102,247,1646,2,2,1,1,3,1,2,2,0,1,1,3,7,8,2,2,2018-04-19,4,10,1,0,0,141,0,0,0
180167003,1,1,24,24_01004,1,24031,701216,686,2086,3,5,2,2,1,0,1,1,0,1,1,0,7,8,2,2,2018-04-30,1,5,0,0,0,91,0,0,0
180167051,1,1,11,11_00102,1,11001,003200,167,1566,1,1,2,2,3,1,3,1,0,0,0,1,6,7,2,2,2018-10-05,5,7,0,0,0,192,0,0,0
180167117,1,0,51,51_59305,1,51059,461602,1968,-9,3,4,2,2,2,0,2,2,0,2,2,2,8,9,2,2,2018-06-08,5,11,0,0,0,100,0,0,0
180167126,1,1,24,24_01202,11,24003,750804,3034,364,1,-9,1,-9,1,0,1,0,1,1,0,0,2,-9,1,-9,2018-09-17,1,2,1,0,0,42.589570113,0,0,0
